id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url
1128286743935864832,1128286743935864832,1557839496000,2019-05-14,20:11:36,SE Asia Standard Time,742743860,qiwqiw05,Aku Siapa? Siapa Aku?,,"Baru ngerasain yang namanya kecewa, sakit hati, dll. Ini lebih parah dari sakit karena cowo jujur. 1. Daftar dopam, eh dimasukin ke divisi security and accomodation :) bisa nyetir jg kaga gua. 2. Cofas dimasukin ke gugus yg lokasinya di psiko. Bosen bgt woi!! Pengen jalan2!!! 😭",,[],[],0,0,0,,[],https://twitter.com/Qiwqiw05/status/1128286743935864832,,,0,https://pbs.twimg.com/profile_images/1110481790701961216/mXdxKxFt.jpg
1128271499016564738,1128271499016564738,1557835862000,2019-05-14,19:11:02,SE Asia Standard Time,1060848838351585281,foolscheers,des,,"trauma buat temenan deket sama org tuh masih membekas bgt dlm diri gw, takut bgt diancurin lagi, nangis, sakit hati, kecewa, diboongin, dimanfaatin, dibikin malu, difitnah, dijelekin, rasanya takut banget buat temenan deket dan baik lagi sama orang, huhu :'( emang selebay itu sih",,[],[],1,0,0,,[],https://twitter.com/foolscheers/status/1128271499016564738,,,0,https://pbs.twimg.com/profile_images/1126815075182886913/kZthGHRV.jpg
1128267476569968640,1128267476569968640,1557834903000,2019-05-14,18:55:03,SE Asia Standard Time,588960799,kkrun6661,Kiroen,,"Silahkan jadi pendukung setia, tapi cukup sepenuh hati jangan sepenuh jiwa. Karena kalo kecewa, cukup sakit hati, ga perlu sakit jiwa. Upss",,[],[],0,0,1,,[],https://twitter.com/kkrun6661/status/1128267476569968640,,,0,https://pbs.twimg.com/profile_images/1102506744284999680/CO0e6E-j.jpg
1128265106146521088,1128265106146521088,1557834338000,2019-05-14,18:45:38,SE Asia Standard Time,1126914684622270464,itsemawahyuni,Ema Wahyuni,,"Tuhan mengajarkan kita untuk jatuh, sakit hati, kecewa, dan perasaan tidak menyenangkan lainnya. Tujuannya? Karna jiwaraga akan semakin kuat ketika ditempa.",,[],[],0,0,0,,[],https://twitter.com/itsemawahyuni/status/1128265106146521088,,,0,https://pbs.twimg.com/profile_images/1127038524539019264/EIFGbSEi.jpg
1128253461143797760,1128253461143797760,1557831561000,2019-05-14,17:59:21,SE Asia Standard Time,943123021560033282,fatihashrl,𝓽𝓲𝓱𝓪𝓱,,"bukan tawar hati sampai dah tak ada rasa sayang, rindu dah. bukan. tapi tawar hati nak sakit hati, nak nangis, nak marah, nak terasa, nak kecewa. tak ada langsung. dah sampai masa dah untuk stop beria.",,[],[],0,0,0,,[],https://twitter.com/fatihashrl/status/1128253461143797760,,,0,https://pbs.twimg.com/profile_images/1127542861270880256/TuOYDD-N.jpg
1128246798844174336,1128246798844174336,1557829973000,2019-05-14,17:32:53,SE Asia Standard Time,1588067305,lontar10no11,my country,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/Lontar10No11/status/1128246798844174336,,,0,https://pbs.twimg.com/profile_images/378800000129788635/1d4c9102d4960539f1737e79a7ab6f4c.jpeg
1128241319581585408,1128241319581585408,1557828666000,2019-05-14,17:11:06,SE Asia Standard Time,2370562033,diarymu_,#CatatanDiary,,"Cewek itu apa-apa pasti ditahan. Sakit hati ditahan, kecewa ditahan, cemburu ditahan. Ujung-ujungnya cuma air mata yang tak bisa dia tahan",,[],[],0,0,0,,[],https://twitter.com/DiaryMu_/status/1128241319581585408,,,0,https://pbs.twimg.com/profile_images/499988018560634881/6Gv9irH9.jpeg
1128234801234829312,1128234801234829312,1557827112000,2019-05-14,16:45:12,SE Asia Standard Time,996435530303684608,fahmipermana14,Fahmi Permana,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati. #katam ##katamutiara",,[],[],0,0,0,,"['#katam', '#katamutiara']",https://twitter.com/FahmiPermana14/status/1128234801234829312,,,0,https://pbs.twimg.com/profile_images/1044933662704250880/0w0I-cRY.jpg
1128205668580618240,1128204279196446720,1557820167000,2019-05-14,14:49:27,SE Asia Standard Time,826578866,nraqilaaaaa,Kayla,,"Dah tua tua ni hobi memang nangis. Sakit hati, marah, kecewa semua nangis hm :’)",,[],[],1,0,1,,[],https://twitter.com/nraqilaaaaa/status/1128205668580618240,,,0,https://pbs.twimg.com/profile_images/1122788992527650816/moEj0W_e.jpg
1128195398479142912,1128195398479142912,1557817718000,2019-05-14,14:08:38,SE Asia Standard Time,865240689189150724,supritracker79,supri tracker,,"Bisa ya kamu bikin aku sayang, bisa juga ya kamu bikin aku kangen, bisa juga ya kamu bikin aku kecewa dan sakit hati,#trackingmobil",,[],[],0,0,0,,['#trackingmobil'],https://twitter.com/supritracker79/status/1128195398479142912,,,0,https://abs.twimg.com/sticky/default_profile_images/default_profile.png
1128180187282067458,1128180187282067458,1557814091000,2019-05-14,13:08:11,SE Asia Standard Time,4033441392,jjeonuwu,tunangan Jungkook,,"misalkan taehyung dating gw yakin army pada kecewa, patah hati, sakit hati, dll ga usah muna wkwk Tapi gimana ya, hak dia kok mau ngapain aja, kita army cuma bisa dukung bangtan kan asal mereka bahagia & hal itu masih bersifat positif, hiya kann",,[],[],0,0,3,,[],https://twitter.com/jjeonuwu/status/1128180187282067458,,,0,https://pbs.twimg.com/profile_images/1128182266859966464/R5Sko9qY.jpg
1128172151867990017,1128172151867990017,1557812176000,2019-05-14,12:36:16,SE Asia Standard Time,237939445,bangsad123,flash,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/bangsad123/status/1128172151867990017,,,0,https://pbs.twimg.com/profile_images/451504211625525248/jBErXUgj.jpeg
1128160407561035776,1128160407561035776,1557809376000,2019-05-14,11:49:36,SE Asia Standard Time,1125804803215351808,razinirsyad1,Razin Irsyad,,"Sambungan😂 @muhdanishj  Aku lelaki. Aku ada hati dan perasaan, nampak gagah tapi kecewa aku, menangis aku,rajuk aku,semua aku sembunyikan.  ada kau tau aku sakit hati? pernah tak kau tau kenapa aku diam tak bercakap? itu sebab aku terasa hati. bukti lelaki pun ada hati macam kau",['muhdanishj'],[],[],0,1,4,,[],https://twitter.com/RazinIrsyad1/status/1128160407561035776,,,0,https://pbs.twimg.com/profile_images/1126960018350198784/U9_wt0g-.jpg
1128149784081002496,1128149784081002496,1557806843000,2019-05-14,11:07:23,SE Asia Standard Time,544873381,siska_adeiia,Siska Adelia,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/Siska_AdeIia/status/1128149784081002496,,,0,https://pbs.twimg.com/profile_images/378800000747028017/fe3a2e569810d130fbfd04d8ec6173e1.jpeg
1128143493149253633,1128143493149253633,1557805343000,2019-05-14,10:42:23,SE Asia Standard Time,514463704,akbar_032,Akbar,,"Belajarlah memahami bahwa tidak semua keinginan itu bisa terpenuhi, barangkali obat terbaik untuk mencegah kecewa dan sakit hati",,[],[],0,0,0,,[],https://twitter.com/akbar_032/status/1128143493149253633,,,0,https://pbs.twimg.com/profile_images/473132961312026624/eirIF4Lh.jpeg
1128138995349671936,1128138995349671936,1557804270000,2019-05-14,10:24:30,SE Asia Standard Time,1055346002272473088,_nabilah26,Nabilah,,Hal2 kek gini yg sering buat aku jd org baru lagi. Sakit hati dan kecewa,,[],[],0,0,0,,[],https://twitter.com/_nabilah26/status/1128138995349671936,,,0,https://pbs.twimg.com/profile_images/1110858298201268225/PhvO_pq6.jpg
1128117647231426560,1127925762063880192,1557799181000,2019-05-14,08:59:41,SE Asia Standard Time,1070319557917601793,monyetskutub,dot,,Oke emg cowo itu SALAH tp saya coba liat dari sisi berbeda. Mungkinkah si cowo ngelakuin hal itu hanya karena sakit hati ditolak? Atau si cewe sengaja permainkan cowo itu sehingga cowo itu udh ngasih segalanya buat si cewe sampe akhirnya si cowo sangat kecewa sampe melakukan itu?,['noval_aryadi'],[],[],0,0,0,,[],https://twitter.com/monyetskutub/status/1128117647231426560,,,0,https://pbs.twimg.com/profile_images/1126147003468079105/-MYMmMef.jpg
1128113188833153024,1128113188833153024,1557798118000,2019-05-14,08:41:58,SE Asia Standard Time,282462955,fennywulansari,Mahdan Rizqi Maulid,,"(dimulut) "" apeeni dia ngiranya gue blm bisa move on, pdhl udh bertahun2 tp masi aja ngusik gue""  (Kenyataan) *update lagi nangis - kecewa - sedih - marah - cemburu - sirik dengki - sakit hati lagi - kepoin lagi - nyinyir aja ah biar hatiku lega - play victim - masuk neraka.",,[],[],0,0,0,,[],https://twitter.com/fennywulansari/status/1128113188833153024,,,0,https://pbs.twimg.com/profile_images/1124698189846564864/pn7o4oFi.jpg
1128109825697542144,1128109825697542144,1557797316000,2019-05-14,08:28:36,SE Asia Standard Time,365906597,nielmartine,OtnieL,,kekecewaan serta kebencian dengan orang yang telah bikin hati ini sakit. itu juga ada batasanya sebab bila terlampau kecewa serta membenci bakal berefek dendam serta tidak lagi dulu dapat melupakannya dari hati serta fikiran kita.,,[],[],0,0,0,,[],https://twitter.com/nielmartine/status/1128109825697542144,,,0,https://pbs.twimg.com/profile_images/631054497092014080/yTWoyyvT.jpg
1128106678409318400,1128106678409318400,1557796565000,2019-05-14,08:16:05,SE Asia Standard Time,2351104267,tarmidyoss,Tarmidy Arafat,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/TarmidyOSS/status/1128106678409318400,,,0,https://pbs.twimg.com/profile_images/475112355538296833/PL2RUvh6.jpeg
