id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url
1132848132524347393,1132848096558297088,1558927016000,2019-05-27,10:16:56,SE Asia Standard Time,31074687,hareeharee,Harry Darmo,,"Kayaknya pas umur 40-an udah mulai agak males, setelah hidup juga mulai berubah arah, sehabis percintaan kandas. Hahaha... Buat distraction, jadinya invest di kamera dll, dan sering hunting foto. Duit belanja skinker, mulai pindah ke duit jalan dan jajan.",,[],[],1,0,0,,[],https://twitter.com/hareeharee/status/1132848132524347393,,,0,https://pbs.twimg.com/profile_images/1131136127799312386/YiqGjJXi.jpg
1132847877137453056,1132847877137453056,1558926955000,2019-05-27,10:15:55,SE Asia Standard Time,775927892526010368,nisha_dshop,nisha,,Selalu ada harapan bagi mereka yang sering berdoa dan selalu ada jalan bagi mereka yang gemar berusaha #belanja #online,,[],[],0,0,0,,"['#belanja', '#online']",https://twitter.com/nisha_dshop/status/1132847877137453056,,,0,https://pbs.twimg.com/profile_images/775953910800326656/Wgc7UmVf.jpg
1132843835770327041,1132537653662846978,1558925992000,2019-05-27,09:59:52,SE Asia Standard Time,149338666,n4nd14hm,n4nd14hm,,"😀😀😀 tong boro di jalan atau trotoar, di antrian   toserba  macet kang..heran penuh ku nu  belanja ....","['rudi_reyodz', 'ariefrerefauzha', 'prfmnews', 'chepy62948711', 'odedmd', 'humasbdg', 'satpolppbdg', 'ridwankamil']",[],[],0,0,0,,[],https://twitter.com/n4nd14hm/status/1132843835770327041,,,0,https://pbs.twimg.com/profile_images/553400993874866179/NKK9cBP0.jpeg
1132836292163538944,1132836292163538944,1558924193000,2019-05-27,09:29:53,SE Asia Standard Time,967560390279180288,raranasira,rara nasira,,"klo dirumah ortu mah ga berasa tanggal tua, belanja online jalan terosss😂",,[],[],0,0,0,,[],https://twitter.com/RaraNasira/status/1132836292163538944,,,0,https://pbs.twimg.com/profile_images/1132274862448234497/gZimqrGg.jpg
1132835227338924032,1132835227338924032,1558923939000,2019-05-27,09:25:39,SE Asia Standard Time,3280574317,rizkyyogatama25,rizky yogatama A.A.,,"Jalan-jalan ke malioboro Niatnya mau belanja  Jangan lupa ati"" bro Ya cuman ngingetin aja.  Kan siapa tau kesandung terus mati. Kan gak lucu",,[],[],0,0,0,,[],https://twitter.com/rizkyyogatama25/status/1132835227338924032,,,0,https://pbs.twimg.com/profile_images/1130169597141823488/K3EUOOFV.jpg
1132830092093083648,1132830092093083648,1558922715000,2019-05-27,09:05:15,SE Asia Standard Time,222012112,lu2ratna,Lulu Ratna,,"makanya orang Indo happy kalo keluar negeri, bisa (jalan2) belanja, kalo saya happy nya justru krn bisa jalan kaki ke mana2. Tapi saya akan selalu berusaha jalan kaki di Jkt. Makasih @VICE_ID utk eksperimentasinya https://twitter.com/VICE_ID/status/1132602325451845633 …",['vice_id'],['https://twitter.com/VICE_ID/status/1132602325451845633'],[],0,0,0,,[],https://twitter.com/lu2ratna/status/1132830092093083648,,https://twitter.com/VICE_ID/status/1132602325451845633,0,https://pbs.twimg.com/profile_images/1080327132042031104/wdBeJcie.jpg
1132823115174518789,1132823115174518789,1558921052000,2019-05-27,08:37:32,SE Asia Standard Time,1106611057898876928,padildill,Fadhil Arifwal,,"Kemarin waktu belanja, sepanjang jalan nge-mellow-in temen bareng detya. Detya terbaik sih. Sangat berjasa belakangan ini.",,[],[],0,0,0,,[],https://twitter.com/padildill/status/1132823115174518789,,,0,https://pbs.twimg.com/profile_images/1112194695550001152/mJg97EH4.jpg
1132819193265418240,1132819193265418240,1558920117000,2019-05-27,08:21:57,SE Asia Standard Time,1019464316,clararhapsody,Clara Arum Rhapsody,,"Minim nang staubucks, pas jalan nggak boleh nggak belanja, minimal nang payles ro sport station. Raoleh tuku PECEL LELE. Minimal tuku sing larang. Dilarang pake motor vario, minimal pake mobil pajero. Note: Uang cowo=uang cewe #NgedatePertama Lu daftar cari pasangan apa rekening? https://twitter.com/tempembos/status/1132590026095640577 …",,['https://twitter.com/tempembos/status/1132590026095640577'],[],0,0,0,,['#ngedatepertama'],https://twitter.com/clararhapsody/status/1132819193265418240,,https://twitter.com/tempembos/status/1132590026095640577,0,https://pbs.twimg.com/profile_images/1121788926664908800/7i2vG4er.jpg
1132807536019554304,1132807536019554304,1558917337000,2019-05-27,07:35:37,SE Asia Standard Time,2317898762,detikcewek,detikcewek,,"wanita suka belanja, jalan-jalan, perawatan dan yang terutama adalah ngobrol",,[],[],0,0,0,,[],https://twitter.com/detikcewek/status/1132807536019554304,,,0,https://pbs.twimg.com/profile_images/428663634579841024/Z8xZVuk2.jpeg
1132774456441462784,1132774456441462784,1558909451000,2019-05-27,05:24:11,SE Asia Standard Time,4389557780,takauno4u,takauno4u,,"@CommuterLine itu eskalator di st.kranji udah seminggu nggak jalan-jalan, sengaja apa gimana?? Lansia sama orang yang bawa barang gede hasil belanja lebaran sampai kesusahan naik tangga",['commuterline'],[],[],1,0,0,,[],https://twitter.com/takauno4u/status/1132774456441462784,,,0,https://pbs.twimg.com/profile_images/862504303835062273/NJquBf0d.jpg
