id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url
1127268535485341696,1127268154915168256,1557596737000,2019-05-12,00:45:37,SE Asia Standard Time,427267220,fitrisyukrid,pipi',,"Belum lagi stres hadapi crack plus jerawatannya muka. Sudah break out, setengah mati di siasati pake make up tapi nda mempan bangsat! Siapa nda gondok kalau begitumi situasi",,[],[],0,0,0,,[],https://twitter.com/FitriSyukriD/status/1127268535485341696,,,0,https://pbs.twimg.com/profile_images/1127146217434075136/W1IFcjbe.jpg
1105113765425504256,1105113765425504256,1552314628000,2019-03-11,21:30:28,SE Asia Standard Time,1093950847363428352,nabilaa764,Bil.,,"Sakit yaa di rendahin, sakit cuma di pandang sebelah mata sama org bahkan itu sodara kita sendiri haha rasanya marah, kesel, gondok, sedih, campur aduk jadi satu.Selalu ada aja yg bikin stres, Gua pengen tenang sedikit aja susah yaa apa harus mati dlu biar tenang??",,[],[],0,0,0,,[],https://twitter.com/Nabilaa764/status/1105113765425504256,,,0,https://pbs.twimg.com/profile_images/1093950961142251520/B9R44w9G.jpg
1080078223264735232,1080078223264735232,1546345689000,2019-01-01,19:28:09,SE Asia Standard Time,954711735729995777,gatsmaluv,Tan ● E☾LIPSE ●,,"Bapake "" itu kamu salah minun obat kak? Muka bentol gitu sampe 3""  *gondok lari ke kamar* ngaca  Yaallah pak aing jg udh pusing ini jerawat dapet udh muncul tp ga dpt2 dr kmrn😣 apa jerawat stres y? Tp gue dpt emg awal bulan...",,[],[],0,0,0,,[],https://twitter.com/gatsmaluv/status/1080078223264735232,,,0,https://pbs.twimg.com/profile_images/1126541198867361792/0Z9X2AfC.jpg
1059951633759498242,1059951633759498242,1541547137000,2018-11-07,06:32:17,SE Asia Standard Time,3318308065,greywidow_,Centini,,"Lu mah gondok mulu tiap hari, kaya serumah lu yg paling stres. Anak lu aja kaga tau diri dah.",,[],[],0,0,0,,[],https://twitter.com/greywidow_/status/1059951633759498242,,,0,https://pbs.twimg.com/profile_images/1120313305678041088/UIgKUo4v.jpg
1057922913129484289,1057922913129484289,1541063452000,2018-11-01,16:10:52,SE Asia Standard Time,306262337,akbarfarraz,Farraz Akbar,,"Kenalin channel terbaru di jagad yutub, Knalpot Resing (Kajian Dangkal jadi Podcast, ga bikin stres dan pusing). Tiga pemuda yg masih menganggur ini ngebet jadi yutuber.  Kali ini kami ngobrolin soal penelitian Eceng Gondok, bagaimana potensinya menjadi sumber energi. Link? 👇  pic.twitter.com/sCOdVj1yh8",,[],['https://pbs.twimg.com/media/Dq5_RjnUwAAI9pI.jpg'],2,14,31,,[],https://twitter.com/akbarfarraz/status/1057922913129484289,,,0,https://pbs.twimg.com/profile_images/1118441168730091521/YGUhkE3R.jpg
1016663211439939584,1016663211439939584,1531226372000,2018-07-10,19:39:32,SE Asia Standard Time,417073703,cunielwidda,PERSONA WITH LUV,,"Stres jaringannya payah. Gatau knp skrng di dlm ruangan ga bs 4G, gondok jadinya... 😭😭",,[],[],0,0,0,,[],https://twitter.com/CunielWidda/status/1016663211439939584,,,0,https://pbs.twimg.com/profile_images/1087303664501313536/W8ff0KWc.jpg
964858071867580417,964833968280383488,1518875065000,2018-02-17,20:44:25,SE Asia Standard Time,902478338870075392,yourkjisoo,Jisoo,,"Kesel bareng. Gondok bareng. Stres bareng semua dilaluin.   Senengnya juga bareng. aku jadi nambah stock rp iKON? yasalam ini sih paling nguntungin /g   Pesan buat iKONTEAM, abis ini boleh ya sering2 minta fs👉👈 semoga rp iKON makin banyak, semoga iKON sukses trus dan..",['sqikon'],[],[],1,1,1,,[],https://twitter.com/yourkjisoo/status/964858071867580417,,,0,https://pbs.twimg.com/profile_images/1127331106854858752/-3n37nGh.jpg
931074675286753280,931074675286753280,1510820475000,2017-11-16,15:21:15,SE Asia Standard Time,763682731372838912,aelumdawo,K.,,HHHH memang sepertinya lagi gak cocok sama society karena rentan stres yang tiba-tiba naik. Menyingkir dulu kayaknya lebih baik daripada bikin gondok,,[],[],0,0,0,,[],https://twitter.com/aelumdawo/status/931074675286753280,,,0,https://pbs.twimg.com/profile_images/1092807381044654090/RT-ITZpd.jpg
927115202289549312,927114917848629248,1509876463000,2017-11-05,17:07:43,SE Asia Standard Time,870534447245828096,rskyyu,EℓSAH 🌬️🌬️,,"kesel, gondok, gak terima, marah, pengen ngamuk, stres, pasti dialami @weareoneEXO #EXO",['weareoneexo'],[],[],1,0,0,,['#exo'],https://twitter.com/rskyyu/status/927115202289549312,,,0,https://pbs.twimg.com/profile_images/1125558547981279232/PruDHg_0.jpg
906045800043732992,906045800043732992,1504853126000,2017-09-08,13:45:26,SE Asia Standard Time,202044873,yuniarrastalia,Yuniar,,*Gondok (tyroid)*  Penyebab utama hipertiroid adalah stres berkepanjangan  Ubahlah pola hidup…  https://www.instagram.com/p/BYxTx7WBwrC/ ,,['https://www.instagram.com/p/BYxTx7WBwrC/'],[],0,0,0,,[],https://twitter.com/Yuniarrastalia/status/906045800043732992,,,0,https://pbs.twimg.com/profile_images/3331022276/e93addfe904f6b6262d1fda2cdc2bca4.jpeg
904678056375214080,904678056375214080,1504527031000,2017-09-04,19:10:31,SE Asia Standard Time,1600649293,istriy,BritishPropolis.Solo,,*Gondok (tyroid)*  Penyebab utama #hipertiroid adalah stres berkepanjangan  Ubahlah pola hidup…  https://www.instagram.com/p/BYnlzd8AcZO/ ,,['https://www.instagram.com/p/BYnlzd8AcZO/'],[],0,0,1,,['#hipertiroid'],https://twitter.com/istriy/status/904678056375214080,,,0,https://pbs.twimg.com/profile_images/532451300324028416/riJQfJF0.jpeg
820873164511023104,820873164511023104,1484546388000,2017-01-16,12:59:48,SE Asia Standard Time,741195517632249856,tyaindriyani8,TyaIndriyani,,Gondok bgt asu bisa stres gue:'3,,[],[],0,0,0,,[],https://twitter.com/TyaIndriyani8/status/820873164511023104,,,0,https://pbs.twimg.com/profile_images/791863056766689280/wlFLCSGI.jpg
770256839900528641,770256839900528641,1472478515000,2016-08-29,20:48:35,SE Asia Standard Time,626904956,triainoe,Tria miralldi,,Ngilangin stres ngilangin penat ngilangu  gondok 😲 mending ngopi syantiik dah…  https://www.instagram.com/p/BJseHvJjVtB/ ,,['https://www.instagram.com/p/BJseHvJjVtB/'],[],0,0,0,,[],https://twitter.com/triainoe/status/770256839900528641,,,0,https://pbs.twimg.com/profile_images/877403000263684097/Z4pQ2UDs.jpg
765600746922389505,765600746922389505,1471368416000,2016-08-17,00:26:56,SE Asia Standard Time,3195393637,rijalsunandr,R Sunandar,,"Sy sendiri bs merasakan atau membayangkan,gamana sih kecewanya pr pndukung bila jagoanya kalah,gondok,bisa stres,hilang akal sehatnya,maklum",,[],[],0,0,0,,[],https://twitter.com/rijalsunandr/status/765600746922389505,,,0,https://pbs.twimg.com/profile_images/1120717487656407040/XzpL1-3R.jpg
731711417728962560,731711417728962560,1463288571000,2016-05-15,12:02:51,SE Asia Standard Time,1333280137,rahmaaaaw,rah's.,,"[2/...] Makasih 2tahun selalu bikin ngakak, stres, gondok, kesel, bete. Lu sahabat cowok terbae…  https://www.instagram.com/p/BFalsI9J16f/ ",,['https://www.instagram.com/p/BFalsI9J16f/'],[],0,0,0,,[],https://twitter.com/rahmaaaaw/status/731711417728962560,,,0,https://pbs.twimg.com/profile_images/1087134619143565312/sQ9TE1QQ.jpg
731194379809918976,731142205239218176,1463165299000,2016-05-14,01:48:19,SE Asia Standard Time,188238654,vnsc_g,Vensca,,Media melakukan kekerasan terhadap anak. Bayangkan betapa stres dan malunya dia ketika diberitakan. Gondok! @aniesbaswedan,"['detikcom', 'aniesbaswedan']",[],[],0,0,0,,[],https://twitter.com/vnsc_g/status/731194379809918976,,,0,https://pbs.twimg.com/profile_images/1002595749329113089/cCZ8aNEC.jpg
729318046716690432,729318046716690432,1462717947000,2016-05-08,21:32:27,SE Asia Standard Time,2935652534,putryaritonangg,IRMA PUTRY SARI,,Mslah baru yg bikin jd mkin#cute#biutipul#stres#bapuk#kesel#gondok#jiwa asli keluar#kelakian#oh JERAWAT#perawatan  pic.twitter.com/seYgdhy0lb,,[],['https://pbs.twimg.com/media/Ch8O5VyVIAA2q-f.jpg'],0,0,0,,[],https://twitter.com/putryaritonangg/status/729318046716690432,,,0,https://pbs.twimg.com/profile_images/897373714374840320/R4UpBWLK.jpg
724419461227401218,724419461227401218,1461550033000,2016-04-25,09:07:13,SE Asia Standard Time,388219295,ayuuoctaviia,ayu octavia,,apa rasanya sekolah di sman3? cerita la kenangannya! — enak ga enak capek seneng stres gondok ya itulah smanti . s…  https://l.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM72ICROAVQHTOLHVZC7V6V45V2Q24OJAMGBFMWRBVKS27WFIIIFWTQXQVYYU5Y25CPT22BFDJUUBBZFKJA5YHAM7EA6RDOKHGTCZPBBTFT2VYKEQ2T7GGNGN2J2LAMXDC7HFHNLE4Z7FU32TWWKW2MYHSIUYFB5HK5NNIJ4H3TI43KFDU4EKQ==== …,,['https://l.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM72ICROAVQHTOLHVZC7V6V45V2Q24OJAMGBFMWRBVKS27WFIIIFWTQXQVYYU5Y25CPT22BFDJUUBBZFKJA5YHAM7EA6RDOKHGTCZPBBTFT2VYKEQ2T7GGNGN2J2LAMXDC7HFHNLE4Z7FU32TWWKW2MYHSIUYFB5HK5NNIJ4H3TI43KFDU4EKQ===='],[],0,0,0,,[],https://twitter.com/ayuuoctaviia/status/724419461227401218,,,0,https://pbs.twimg.com/profile_images/762122772621340673/FFBzoTZP.jpg
