id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url,,,
1.1265136434477E+018,1.12651269278768E+018,1557416756000,2019-05-09,22:45:56,WIB,1.09787962967358E+018,vanongenoemd,Sans Nom,,"Ketika saya mencari level materi dan mendapatkannya. Saya merasa kekosongan, kebingungan, keanehan dan terpikir ingin bunuh diri. Disaat itu saya mulai melihat dengan pandangan kompetitif layaknya permainan catur dan tertawa dengan drama kehidupan, hidup hanyalah guyonan belaka.",,[],[],1,0,0,,[],https://twitter.com/VanOngenoemd/status/1126513643447697409,,,0,https://pbs.twimg.com/profile_images/1108276835828158467/9yVKIW60.jpg,,,
1.12650715107618E+018,1.12650715107618E+018,1557415208000,2019-05-09,22:20:08,WIB,261666863,dreamy091_,Impian Nopitasari,,Aku tidak menyangka akan mendapat respon seperti ini. Ini temanku seorang penyintas bipolar. Mendengar dia ingin bunuh diri sudah sering. Aku tidak pernah menyangka sebuah tulisan bisa menjadi wasilah selamatnya nyawa seseorang. Dan itu tulisanku.  pic.twitter.com/pJz1QdMWyx,,[],['https://pbs.twimg.com/media/D6IoR4vU0AM2uxI.jpg'],2,0,5,,[],https://twitter.com/Dreamy091_/status/1126507151076184065,,,0,https://pbs.twimg.com/profile_images/905267998616932352/2UPAsM_-.jpg,,,
1.12650677636961E+018,1.12650677636961E+018,1557415119000,2019-05-09,22:18:39,WIB,778089384,_radenalex80,RADEN ALEX,,"Anda Frustasi jenuh dg khidupan anda  ""Ingin Bunuh Diri ""    Jangan cemas Hubungi kami di: CV. MODHAR JAYA ABADI.  Melayani   -PENGGAL KEPALA   -POTONG NADI   -GANTUNG DIRI   -TEMBAK MATI   -SUNTIK MATI…  https://www.instagram.com/raden_alex/p/BxPx1AbpGSC/?igshid=1iiwz8qv9edok …",,['https://www.instagram.com/raden_alex/p/BxPx1AbpGSC/?igshid=1iiwz8qv9edok'],[],0,0,0,,[],https://twitter.com/_radenalex80/status/1126506776369614850,,,0,https://pbs.twimg.com/profile_images/981355370395312128/27SGM1fu.jpg,,,
1.12650410248823E+018,1.12650410248823E+018,1557414482000,2019-05-09,22:08:02,WIB,1.01048550503572E+018,kumarboss12,Kumar THE Boss,,"ADA SESIAPA YG INGIN BUNUH DIRI UTK JIB? BILA JIB DISUMBAT KE SG BULUH,,,,, MALU APA BOSSKU,,😂😂😂😂😂😂😂😂😂  pic.twitter.com/8mVhGeXkka",,[],['https://pbs.twimg.com/media/D6Ilgp-VUAEGNBr.jpg'],3,8,29,,[],https://twitter.com/KumarBoss12/status/1126504102488227840,,,0,https://pbs.twimg.com/profile_images/1105091215320444929/7hALnNBm.jpg,,,
1.12649949926074E+018,1.12649949926074E+018,1557413384000,2019-05-09,21:49:44,WIB,8.42014209109971E+017,andri000me_2,M Andri Gunawan Berita,,"Ratna Sarumpaet Depresi hingga Ingin Bunuh Diri, Dokter Jiwa: Karena Hasil Operasi Wajah Tak Sesuai  https://mandrigunawanberita.wordpress.com/2019/05/09/ratna-sarumpaet-depresi-hingga-ingin-bunuh-diri-dokter-jiwa-karena-hasil-operasi-wajah-tak-sesuai/ …",,['https://mandrigunawanberita.wordpress.com/2019/05/09/ratna-sarumpaet-depresi-hingga-ingin-bunuh-diri-dokter-jiwa-karena-hasil-operasi-wajah-tak-sesuai/'],[],0,0,0,,[],https://twitter.com/andri000me_2/status/1126499499260743680,,,0,https://pbs.twimg.com/profile_images/975018358482468864/9hQxCNDN.jpg,,,
1.12649706797354E+018,1.12649706797354E+018,1557412804000,2019-05-09,21:40:04,WIB,124171593,tribunnews,TRIBUNnews.com,,"Ratna Sarumpaet Depresi hingga Ingin Bunuh Diri, Dokter Jiwa: Karena Hasil Operasi Wajah Tak Sesuai  http://www.tribunnews.com/nasional/2019/05/09/ratna-sarumpaet-depresi-hingga-ingin-bunuh-diri-dokter-jiwa-karena-hasil-operasi-wajah-tak-sesuai … via @tribunnews",['tribunnews'],['http://www.tribunnews.com/nasional/2019/05/09/ratna-sarumpaet-depresi-hingga-ingin-bunuh-diri-dokter-jiwa-karena-hasil-operasi-wajah-tak-sesuai'],[],7,2,10,,[],https://twitter.com/tribunnews/status/1126497067973537796,,,0,https://pbs.twimg.com/profile_images/1112276008302841858/DdZfTkcX.png,,,
1.12644395319088E+018,1.12638137779907E+018,1557400141000,2019-05-09,18:09:01,WIB,1.07674666570326E+018,thisislaura6,MaNuSia Yg HiDup dI bUmi,,"Terimakasih kembali karna kalian aku bisa menerima diriku, karna dulu aku pernah sempat ingin bunuh diri karna aku berpikir bahwa aku ini jelek dan tidak berguna terimakaaih banyak @BTS_twt aku mencintaimu❤❤ #MTVBRFANDOMBTSARMY #MTVBRKPOPBTS #PremiosMTVMIAW @BTS_twt","['btsw_official', 'bts_twt']",[],[],0,0,0,,"['#mtvbrfandombtsarmy', '#mtvbrkpopbts', '#premiosmtvmiaw']",https://twitter.com/ThisIsLaura6/status/1126443953190883328,,,0,https://pbs.twimg.com/profile_images/1125407432857899008/yHqKmjvM.jpg,,,
1.12642855703758E+018,1.12642855703758E+018,1557396470000,2019-05-09,17:07:50,WIB,140464503,diahdiahdiiah,Diah L Handayani,,seandainya bunuh diri itu gak dosa huhu ingin rasanya kulakukan :'(,,[],[],0,0,0,,[],https://twitter.com/diahdiahdiiah/status/1126428557037584384,,,0,https://pbs.twimg.com/profile_images/960171607858688001/qX0lGHW_.jpg,,,
1.126424744864E+018,1.12642240323458E+018,1557395561000,2019-05-09,16:52:41,WIB,9.6880677895879E+017,fiksynesia,Gaia 🌏,,"Setelah melakukan pengamatan kepada beberapa teman yang patah hati, ternyata patah hati bisa mengakibatkan kehilangan akal sehat. Pantas saja ada orang yang ingin bunuh diri waktu patah hati.",,[],[],1,0,0,,[],https://twitter.com/fiksynesia/status/1126424744863997953,,,0,https://pbs.twimg.com/profile_images/1124420781075623937/R4H0MBMR.jpg,,,
1.12639869727988E+018,1.12639790805037E+018,1557389351000,2019-05-09,15:09:11,WIB,9.48211722879304E+017,vshefinlove,김태형 wifeu💜,,"Aku ingin berterima kasih sama BTS trs akun akun Fanbase BTS selalu mengisi hari hari, selalu jadi obat aku. Mungkin sampe skrg selalu terbesit ingin bunuh diri / kenapa aku ga mati aja / aku ingin punya penyakit parah supaya banyak yg care.",,[],[],1,0,1,,[],https://twitter.com/VshefInLove/status/1126398697279877126,,,0,https://pbs.twimg.com/profile_images/1089921833447518209/IY1EC1hL.jpg,,,
1.12639025521131E+018,1.12639025521131E+018,1557387338000,2019-05-09,14:35:38,WIB,3098341129,hayatiboer,Hayati Boer,,musim dingin seakan merantai gurun panas matahari berbalik ketika aku ingin mencium mu semua bulan purnama seolah bunuh diri  ketika aku ingin mengatakan cinta kamu mencintai ku tetapi aku tidak merasakan cinta itu,,[],[],0,0,0,,[],https://twitter.com/hayatiboer/status/1126390255211311104,,,0,https://pbs.twimg.com/profile_images/1114891846876979200/w-JnEgWT.png,,,
1.12634960197848E+018,1.12634960197848E+018,1557377646000,2019-05-09,11:54:06,WIB,597064532,diannovianawati,adeknya Raisa,,Dari situ mulai ngebantah. Dari ngebantah dan agak berani itu dia semacam takut putus. Sampai di titik aku ingin putus karena bener2 udah ga tahan sama sifatnya yg kasar. Dan dia mengancam untuk? Yas! SUICIDE! Dia ngancem bunuh diri 2x. Udah kek di pilem2 ya??,,[],[],0,1,0,,[],https://twitter.com/diannovianawati/status/1126349601978478592,,,0,https://pbs.twimg.com/profile_images/1126115798311849985/rT9Wmq8m.jpg,,,
1.12633266757254E+018,1.12633266757254E+018,1557373608000,2019-05-09,10:46:48,WIB,7.95710774953923E+017,serujinews,SERUJI,,"Viral Bocah Bunuh Diri Vs Bocah Penata Sandal  #WargaSERUJI: Admin Warga #PeristiwaViral Ingin Berbagi cerita atau opini seputar isu terkini, Tulislah disini  https://goo.gl/HsZhNz  https://warga.seruji.co.id/inspiratif/viral-bocah-bunuh-diri-vs-bocah-penata-sandal/ …",,"['https://goo.gl/HsZhNz', 'https://warga.seruji.co.id/inspiratif/viral-bocah-bunuh-diri-vs-bocah-penata-sandal/']",[],0,0,0,,"['#wargaseruji', '#peristiwaviral']",https://twitter.com/serujinews/status/1126332667572543489,,,0,https://pbs.twimg.com/profile_images/1084332098352082944/7aEeBKfq.jpg,,,
1.12628518991772E+018,1.1258282932724E+018,1557362289000,2019-05-09,07:38:09,WIB,81330730,_anakbapak_,Ashadi Hariandja,,"Ini twit bunuh diri, dengan sendirinya memposisikan kampret ingin mengungkap pnyebab kmatian, ditentang oleh cebong artinya cebong ingin terus menutup penyebab kematian dong?",['anak_koncat'],[],[],0,0,1,,[],https://twitter.com/_AnakBapak_/status/1126285189917724672,,,0,https://pbs.twimg.com/profile_images/1122658408572653568/pl0vXaVZ.jpg,,,
1.12617649055335E+018,1.12617649055335E+018,1557336373000,2019-05-09,00:26:13,WIB,274229644,sebatasmucit,Jomlo Lapuk,,ku ingin bunuh diri tp udah mati tiap harinya,,[],[],0,0,0,,[],https://twitter.com/sebatasmucit/status/1126176490553348096,,,0,https://pbs.twimg.com/profile_images/1073045237319135234/V-6La9PV.jpg,,,
1.12615826399561E+018,1.1261454270557E+018,1557332027000,2019-05-08,23:13:47,WIB,814572932,febryaandra,-,,"kalau dia pernah berkata ingin bunuh diri, jangan sekali kali menganggap itu sebuah lelucon. karena memang itu yg mereka rasakan, hopeless. tugas kita sekali lagi adalah mendengarkan dan menyemangati",,[],[],1,0,0,,[],https://twitter.com/febryaandra/status/1126158263995604992,,,0,https://pbs.twimg.com/profile_images/1126886402979876864/HCU-iSfk.jpg,,,
1.12615592254234E+018,1.12612510449515E+018,1557331469000,2019-05-08,23:04:29,WIB,1.09497287357424E+018,vc_jieun,"ℓucy, 王。",,"(c) mengatakan bahwa ia tidak akan bunuh diri dan ingin bertahan hidup namun pada saat sama enggan beranjak dari laut yang semakin mengganas. Rembulan hari ini penuh, pertanda bahwa pasang akan datang akibat dari gravitasinya. Apabila ada yang bertanya(c) (c)",,[],[],1,0,0,,[],https://twitter.com/vc_jieun/status/1126155922542342144,,,0,https://pbs.twimg.com/profile_images/1127270185742684160/vc9eAsh6.jpg,,,
1.12615278552171E+018,1.12612510449515E+018,1557330721000,2019-05-08,22:52:01,WIB,1.09497287357424E+018,vc_jieun,"ℓucy, 王。",,"(c) mengatakan bahwa ia tidak akan bunuh diri dan ingin bertahan hidup namun pada saat sama enggan beranjak dari laut yang semakin mengganas. Rembulan hari ini penuh, pertanda bahwa pasang akan datang akibat dari gravitasinya. Apabila ada yang bertanya (c)",,[],[],1,0,0,,[],https://twitter.com/vc_jieun/status/1126152785521709056,,,0,https://pbs.twimg.com/profile_images/1127270185742684160/vc9eAsh6.jpg,,,
1.12615008892382E+018,1.12615008892382E+018,1557330078000,2019-05-08,22:41:18,WIB,1.12489717669651E+018,elldisini,cuma mo bilang,,"Dikatakan bahwa: Saat ssorang ingin melakukan bunuh diri, maka di situ dia sedang proses naik level atau naik kelas.   Brrti gw skrg kira"" udh di kelas di atas  20. Saking seringnya pen ngelakuin",,[],[],0,0,0,,[],https://twitter.com/elldisini/status/1126150088923815936,,,0,https://pbs.twimg.com/profile_images/1125753983111389184/LW_uZzyW.jpg,,,
1.12614244412126E+018,1.12612510449515E+018,1557328256000,2019-05-08,22:10:56,WIB,1.09497287357424E+018,vc_jieun,"ℓucy, 王。",,"(c) ia tidak ingin bunuh diri. Demi Tuhan, tidak terpikir oleh sang puan meninggalkan sang kakak. Ia hanya ingin mematikan suara-suara dalam kepalanya saja—hanya sebentar. Tetapi dengan ketegasan sama saat sang puan menyatakan bahwa ia tidak akan bunuh (c)",,[],[],1,0,0,,[],https://twitter.com/vc_jieun/status/1126142444121264128,,,0,https://pbs.twimg.com/profile_images/1127270185742684160/vc9eAsh6.jpg,,,
1.12614048991536E+018,1.12612510449515E+018,1557327790000,2019-05-08,22:03:10,WIB,1.09497287357424E+018,vc_jieun,"ℓucy, 王。",,"(c) sedikit menggigil, tetapi tidak disadari oleh puan itu. Tenggelam dalam lukanya sendiri. Tidak, ia tidak akan bunuh diri, terlalu dangkal untuknya yang tidak ingin meninggalkan Haoran sendirian. Lucy hanya ingin mencicip laut, merasakan bagaimana (c)",,[],[],1,0,0,,[],https://twitter.com/vc_jieun/status/1126140489915355137,,,0,https://pbs.twimg.com/profile_images/1127270185742684160/vc9eAsh6.jpg,,,
1.12613863027403E+018,1.12613863027403E+018,1557327346000,2019-05-08,21:55:46,WIB,1.12489717669651E+018,elldisini,cuma mo bilang,,"Dikatakan bahwa: Saat ssorang ingin melakukan bunuh diri, maka di situ dia sedang proses naik level atau naik kelas.   Brrti gw skrg kira"" udh di kelas di atas  20.",,[],[],0,0,0,,[],https://twitter.com/elldisini/status/1126138630274031616,,,0,https://pbs.twimg.com/profile_images/1125753983111389184/LW_uZzyW.jpg,,,
1.12613560245213E+018,1.12613560245213E+018,1557326624000,2019-05-08,21:43:44,WIB,791470260,ferdiansyah2913,fer,,laa gimana kan kesyan klo kita bahas UCL terus dia diam diam ingin bunuh diri 🤭🤭🤭😭😭,,[],[],0,0,0,,[],https://twitter.com/ferdiansyah2913/status/1126135602452127744,,,0,https://pbs.twimg.com/profile_images/1120670565843394560/d7iP6Xrp.jpg,,,
1.12607005698137E+018,1.12606528886307E+018,1557310997000,2019-05-08,17:23:17,WIB,2590077719,ardha_in,Anti Edgy,,"Saya tau hal ini bung, tapi poin yang saya ambil, ini kejadian spontan, bukan hal yang perlu konteks lain seperti kasus yang disebut. Apa sekiranya ada orang yang ingin bunuh diri di depan mata di tempat dimana orang lalu lalang tanpa henti ga ada satupun yang spontan menolong?",['gun4w4nahokers'],[],[],1,0,0,,[],https://twitter.com/ardha_in/status/1126070056981368832,,,0,https://pbs.twimg.com/profile_images/1115964538413694981/cAJ4LloN.jpg,,,
1.12598556679163E+018,1.12588460600203E+018,1557290853000,2019-05-08,11:47:33,WIB,1250595192,dahlanmahmud,Dahlan Mahmud,,"Kenapa RS ingin bunuh diri, ternyata janji utk membebaskan jika menang di pilpres tidak terbukti, seakan RS hanya dijadikan tumbal oleh kubu02, harapan tinggal harapan, politik memang saling sikut atas kepentingan, nasi sudah menjadi bubur, berdoalah semoga mendapat keringanan.",['tempodotco'],[],[],0,0,0,,[],https://twitter.com/DahlanMahmud/status/1125985566791626753,,,0,https://pbs.twimg.com/profile_images/1069679796970344448/-LfiuEmF.jpg,,,
1.12598062040698E+018,1.12598062040698E+018,1557289674000,2019-05-08,11:27:54,WIB,1.07088487518233E+018,faliakaka,Kaka Yuni Rizky Falia,,"Seseorang yang selama ini berkali-kali ingin bunuh diri, dan aku hampir saja menyerah memotivasinya. Di kala aku sakit, justru dia yang mati-matian memotivasiku untung bangkit. Really? Mataku ga berkedip setiap membaca untaian kalimatnya 😶",,[],[],0,1,1,,[],https://twitter.com/FaliaKaka/status/1125980620406976514,,,0,https://pbs.twimg.com/profile_images/1124233779730501632/TFUV0CKQ.jpg,,,
1.12594421735046E+018,1.12594421735046E+018,1557280995000,2019-05-08,09:03:15,WIB,86384845,tribunjabar,Tribun Jabar,,"Ratna Sarumpaet Sering Ingin Bunuh Diri, Konsumsi Obat Penenang, Kini Berhenti dan Badan Lebih Gemuk  http://jabar.tribunnews.com/2019/05/08/ratna-sarumpaet-sering-ingin-bunuh-diri-konsumsi-obat-penenang-kini-berhenti-dan-badan-lebih-gemuk … via @tribunjabar",['tribunjabar'],['http://jabar.tribunnews.com/2019/05/08/ratna-sarumpaet-sering-ingin-bunuh-diri-konsumsi-obat-penenang-kini-berhenti-dan-badan-lebih-gemuk'],[],0,0,0,,[],https://twitter.com/tribunjabar/status/1125944217350459394,,,0,https://pbs.twimg.com/profile_images/1097396490639630337/FLwB-YW4.png,,,
1.12592324364943E+018,1.12592324364943E+018,1557275994000,2019-05-08,07:39:54,WIB,589825133,firzawahyudi,bukan duljaelani,,Saya ingin tau alasan orang bunuh diri diri itu apa ?  setelah saya tanya langsung ke pelakunya dia diam saja,,[],[],1,0,0,,[],https://twitter.com/firzawahyudi/status/1125923243649425408,,,0,https://pbs.twimg.com/profile_images/1118922896393400320/sjpm0JRv.jpg,,,
1.12590840438657E+018,1.12590840438657E+018,1557272456000,2019-05-08,06:40:56,WIB,69183155,detikcom,detikcom,,Fakta mengejutkan soal Ratna depresi hingga ingin bunuh diri terungkap dalam persidangan.  https://news.detik.com/berita/d-4540368/fakta-mengejutkan-ratna-sempat-depresi-ingin-mati?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1557272455 …,,['https://news.detik.com/berita/d-4540368/fakta-mengejutkan-ratna-sempat-depresi-ingin-mati?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1557272455'],[],22,3,20,,[],https://twitter.com/detikcom/status/1125908404386566144,,,0,https://pbs.twimg.com/profile_images/1019070441615323137/mBGdN9io.jpg,,,
1.12590805661587E+018,1.1258845947781E+018,1557272373000,2019-05-08,06:39:33,WIB,2422354280,mjohnsamosir,Suara Rakyat,,". ""Skenario Apalagi ini?"", Benarkah Yg Diungkap Staf Pribadi, Bahwa Ratna Sarumpaet Ingin Bunuh Diri?",['korantempo'],[],[],0,0,0,,[],https://twitter.com/Mjohnsamosir/status/1125908056615870464,,,0,https://pbs.twimg.com/profile_images/451998222534209536/4_vkJ8uf.jpeg,,,
1.12590631559808E+018,1.12590631559808E+018,1557271958000,2019-05-08,06:32:38,WIB,360028584,kfbeautyshop,KF Shop,,"Berjerawat super parah sampai desperate ingin bunuh diri?? Tenang! Jangan bunuh diri sebelum mencoba obat ini, anda akan menemukan hidup anda yg baru setelahnya. Untuk…  https://www.instagram.com/accutaneindonesia/p/BxLgxdgFX0u6_18YDb2H6PCKOjnQihy06oIcrQ0/?igshid=avnosrk6fe8w …",,['https://www.instagram.com/accutaneindonesia/p/BxLgxdgFX0u6_18YDb2H6PCKOjnQihy06oIcrQ0/?igshid=avnosrk6fe8w'],[],0,0,0,,[],https://twitter.com/KFbeautyshop/status/1125906315598077952,,,0,https://pbs.twimg.com/profile_images/3441121937/6ecbae0f449909d3c491485dd13b3fdc.png,,,
1.12590586094796E+018,1.12590586094796E+018,1557271850000,2019-05-08,06:30:50,WIB,1.12466258653903E+018,vanessa_angel80,Vanessa Angel,,Fakta mengejutkan soal Ratna depresi hingga ingin bunuh diri terungkap dalam persidangan.  https://news.detik.com/berita/d-4540368/fakta-mengejutkan-ratna-sempat-depresi-ingin-mati …,,['https://news.detik.com/berita/d-4540368/fakta-mengejutkan-ratna-sempat-depresi-ingin-mati'],[],0,0,0,,[],https://twitter.com/vanessa_angel80/status/1125905860947955713,,,0,https://pbs.twimg.com/profile_images/1124714385874624512/CAVkf_vE.jpg,,,
1.12586920203058E+018,1.12586920203058E+018,1557263110000,2019-05-08,04:05:10,WIB,9.2068567676853E+017,ekaagung7,SU.KAK,,"Hari ini serasa ingin bunuh diri kalo lihat UCL, jancuuuukkk",,[],[],1,0,0,,[],https://twitter.com/EkaAgung7/status/1125869202030583808,,,0,https://pbs.twimg.com/profile_images/1125316639132487682/dBO1tffA.jpg,,,
1.12586633119719E+018,1.12583628758215E+018,1557262425000,2019-05-08,03:53:45,WIB,2386577209,andiugga,fwb'an mu,,Sama sama terlalu berharap. Makanya sakit hingga ingin bunuh diri~,['fadildjarot456'],[],[],1,0,1,,[],https://twitter.com/AndiUgga/status/1125866331197194240,,,0,https://pbs.twimg.com/profile_images/1111546336711606273/6FrPeVGi.jpg,,,
1.12582605853455E+018,1.12581371242035E+018,1557252823000,2019-05-08,01:13:43,WIB,9.86925446657786E+017,kookiebunn97,[SH] Kookie,,"-menyerahkan dirinya untuk dibunuh. Alasannya? Tidak ingin bunuh diri, tapi ingin mati di tangan orang lain. Gila? Salahkan dunia yang telah membuat nya menjadi seperti ini.",,[],[],1,0,0,,[],https://twitter.com/Kookiebunn97/status/1125826058534547456,,,0,https://pbs.twimg.com/profile_images/1127557391359156224/940wk7d5.jpg,,,
1.1258172068587E+018,1.12581371242035E+018,1557250713000,2019-05-08,00:38:33,WIB,9.86925446657786E+017,kookiebunn97,[SH] Kookie,,Lalu kenapa anak itu tidak bunuh diri saja? Sebenernya dia juga ingin seperti itu. Tapi dia mempunyai cara lain untuk membunuh diri nya sendiri. Menyiksa diri nya sendiri tanpa diketahui orang lain.,,[],[],1,0,0,,[],https://twitter.com/Kookiebunn97/status/1125817206858702854,,,0,https://pbs.twimg.com/profile_images/1127557391359156224/940wk7d5.jpg,,,
1.12577097858216E+018,1.12577097858216E+018,1557239691000,2019-05-07,21:34:51,WIB,18129942,tempodotco,TEMPO.CO,,"""Kadang-kadang beliau cerita sedang stres seperti mau ingin bunuh diri.""   https://metro.tempo.co/read/1202975/staf-pribadi-ungkap-keinginan-ratna-sarumpaet-bunuh-diri?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb …",,['https://metro.tempo.co/read/1202975/staf-pribadi-ungkap-keinginan-ratna-sarumpaet-bunuh-diri?utm_source=Digital%20Marketing&utm_medium=Twitter&utm_campaign=Metro_Robb'],[],6,4,5,,[],https://twitter.com/tempodotco/status/1125770978582155265,,,0,https://pbs.twimg.com/profile_images/812270044361080832/x7dXIf6k.jpg,,,
1.1257546713714E+018,1.1257546713714E+018,1557235803000,2019-05-07,20:30:03,WIB,9.40111627315114E+017,pantau_com,Pantau.com,,"Alami Depresi, Staf Sebut Ratna Sarumpaet Pernah Ingin Bunuh Diri  http://dlvr.it/R4DRFC  #pantaucom #ratnasarumpaet #sidangratnasarumpaet #bunuhdiri #depresi",,['http://dlvr.it/R4DRFC'],[],0,0,0,,"['#pantaucom', '#ratnasarumpaet', '#sidangratnasarumpaet', '#bunuhdiri', '#depresi']",https://twitter.com/pantau_com/status/1125754671371395072,,,0,https://pbs.twimg.com/profile_images/970904880347885568/tYNOxUCS.jpg,,,
1.12574643383388E+018,1.12574643383388E+018,1557233839000,2019-05-07,19:57:19,WIB,7.35090604489593E+017,majalahqq,Pebby,,Ratna Sarumpaet Ingin Bunuh Diri Lantaran  https://www.beritaemas.com/2019/05/ratna-sarumpaet-ingin-bunuh-diri.html … pic.twitter.com/sYPyT8iXmy,,['https://www.beritaemas.com/2019/05/ratna-sarumpaet-ingin-bunuh-diri.html'],['https://pbs.twimg.com/media/D590aNcUwAI0DF-.jpg'],0,0,0,,[],https://twitter.com/MajalahQQ/status/1125746433833877506,,,0,https://pbs.twimg.com/profile_images/1039032557147283456/SOiXQwVX.jpg,,,
1.12573252187277E+018,1.12573252187277E+018,1557230522000,2019-05-07,19:02:02,WIB,546123555,kabar_tangsel,Kabartangsel.com,,"Saksi: Ratna Sering Marah, Konsumsi Obat Antidepresan dan Ingin Bunuh Diri  http://dlvr.it/R4D7Rn ",,['http://dlvr.it/R4D7Rn'],[],0,0,0,,[],https://twitter.com/Kabar_Tangsel/status/1125732521872773120,,,0,https://pbs.twimg.com/profile_images/547457986562502656/bNeOj9_X.jpeg,,,
1.12572711557426E+018,1.12572711557426E+018,1557229234000,2019-05-07,18:40:34,WIB,155169715,soloposdotcom,solopos.com,,"Ratna Sarumpaet Labil, Ingin Bunuh Diri Jika Punya Masalah  https://news.solopos.com/read/20190507/496/990350/ratna-sarumpaet-labil-ingin-bunuh-diri-jika-punya-masalah?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/EyPlotiSpG",,['https://news.solopos.com/read/20190507/496/990350/ratna-sarumpaet-labil-ingin-bunuh-diri-jika-punya-masalah?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/D59i2IfVUAAiC2p.jpg'],1,1,1,,[],https://twitter.com/soloposdotcom/status/1125727115574255616,,,0,https://pbs.twimg.com/profile_images/1351934379/solopos.png,,,
1.12572523544814E+018,1.12572523544814E+018,1557228785000,2019-05-07,18:33:05,WIB,313946561,wow_keren,WowKeren,,Staf Pribadi Ungkap Emosi Ratna Sarumpaet Tidak Stabil Hingga Sempat Ingin Bunuh Diri  https://www.wowkeren.com/berita/tampil/00255777.html … pic.twitter.com/U2Rvxef594,,['https://www.wowkeren.com/berita/tampil/00255777.html'],['https://pbs.twimg.com/media/D59hIsQUIAAOrlO.jpg'],0,0,0,,[],https://twitter.com/wow_keren/status/1125725235448139776,,,0,https://pbs.twimg.com/profile_images/473797110492438528/p-b4kV2g.jpeg,,,
1.12572209891829E+018,1.12572209891829E+018,1557228037000,2019-05-07,18:20:37,WIB,2386088852,l80158062,Leonardo (EDO) Sinoerath,,Staf Pribadi Ungkap Ratna Sarumpaet Sering Marah Hingga Ingin Bunuh Diri  https://today.line.me/ID/article/Xe80wm?utm_source=ttshare … #LINETODAY,,['https://today.line.me/ID/article/Xe80wm?utm_source=ttshare'],[],0,0,0,,['#linetoday'],https://twitter.com/l80158062/status/1125722098918289408,,,0,https://pbs.twimg.com/profile_images/1112971378255310848/1S3VQIPS.jpg,,,
1.125704770424E+018,1.125704770424E+018,1557223906000,2019-05-07,17:11:46,WIB,231355136,sindonews,SINDOnews,,Staf Bilang Ratna Sarumpaet Sering Marah-marah dan Ingin Bunuh Diri.  https://nasional.sindonews.com/read/1402210/13/staf-bilang-ratna-sarumpaet-sering-marah-marah-dan-ingin-bunuh-diri-1557222304 … pic.twitter.com/IS16BgFqPn,,['https://nasional.sindonews.com/read/1402210/13/staf-bilang-ratna-sarumpaet-sering-marah-marah-dan-ingin-bunuh-diri-1557222304'],['https://pbs.twimg.com/media/D59OdriU0AIL_tf.jpg'],1,0,0,,[],https://twitter.com/SINDOnews/status/1125704770424004609,,,0,https://pbs.twimg.com/profile_images/1120208897711562752/jWW8x8ZB.png,,,
1.12570433669948E+018,1.12570433669948E+018,1557223803000,2019-05-07,17:10:03,WIB,231355136,sindonews,SINDOnews,,Staf Bilang Ratna Sarumpaet Sering Marah-marah dan Ingin Bunuh Diri  https://nasional.sindonews.com/read/1402210/13/staf-bilang-ratna-sarumpaet-sering-marah-marah-dan-ingin-bunuh-diri-1557222304?utm_source=dlvr.it&utm_medium=referral …,,['https://nasional.sindonews.com/read/1402210/13/staf-bilang-ratna-sarumpaet-sering-marah-marah-dan-ingin-bunuh-diri-1557222304?utm_source=dlvr.it&utm_medium=referral'],[],0,1,1,,[],https://twitter.com/SINDOnews/status/1125704336699482112,,,0,https://pbs.twimg.com/profile_images/1120208897711562752/jWW8x8ZB.png,,,
1.12570202642634E+018,1.12570202642634E+018,1557223252000,2019-05-07,17:00:52,WIB,546123555,kabar_tangsel,Kabartangsel.com,,"Saksi: Ratna Sering Marah, Konsumsi Obat Antidepresan dan Ingin Bunuh Diri  http://bit.ly/2PNroke  via @kabar_tangsel",['kabar_tangsel'],['http://bit.ly/2PNroke'],[],0,0,0,,[],https://twitter.com/Kabar_Tangsel/status/1125702026426339329,,,0,https://pbs.twimg.com/profile_images/547457986562502656/bNeOj9_X.jpeg,,,
1.12570168849568E+018,1.12570168849568E+018,1557223171000,2019-05-07,16:59:31,WIB,8.42014209109971E+017,andri000me_2,M Andri Gunawan Berita,,Staf Bilang Ratna Sarumpaet Sering Marah-marah dan Ingin Bunuh Diri  https://mandrigunawanberita.wordpress.com/2019/05/07/staf-bilang-ratna-sarumpaet-sering-marah-marah-dan-ingin-bunuh-diri/ …,,['https://mandrigunawanberita.wordpress.com/2019/05/07/staf-bilang-ratna-sarumpaet-sering-marah-marah-dan-ingin-bunuh-diri/'],[],0,0,0,,[],https://twitter.com/andri000me_2/status/1125701688495677440,,,0,https://pbs.twimg.com/profile_images/975018358482468864/9hQxCNDN.jpg,,,
