id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url
1131778364732166149,1131778364732166149,1558671964000,2019-05-24,11:26:04,SE Asia Standard Time,82767972,dewabudi,Dewa Gde Budiartha,,Serius? Berarti ini asli tapi di Thailand?? OMG...  https://twitter.com/Suara_Bawah/status/1131672269745299456 …,,['https://twitter.com/Suara_Bawah/status/1131672269745299456'],[],0,0,0,,[],https://twitter.com/dewabudi/status/1131778364732166149,,https://twitter.com/Suara_Bawah/status/1131672269745299456,0,https://pbs.twimg.com/profile_images/3204458739/4d5a639a6c052acf582f090103703071.jpeg
1106203284010758144,1106199613634109441,1552574389000,2019-03-14,21:39:49,SE Asia Standard Time,938451023231819776,re1nedlm0rt,"鶫, 𝘚𝘦𝘪𝘴𝘩𝘪𝘳ō。",,"✰.        ceritanya saya kobam nih, terus nge tweet like "" omg hoseok omg omg "" begitu. berterima kasih kepada @. siklonmair @. inkonsistensi dan anak HQ yang ngetag doi:)) asli.serius.saya.speechless waktu ditag...        nah sejak itu saya dan doi, mulai banyak ber─",['shoutout3sub'],[],[],1,0,0,,[],https://twitter.com/RE1NEDLM0RT/status/1106203284010758144,,,0,https://pbs.twimg.com/profile_images/1132674266749497349/LmjEbJZ7.jpg
1081995508019736576,1081992590646423552,1546802806000,2019-01-07,02:26:46,SE Asia Standard Time,880721967372021760,yoghuft,⍟ 𝙨𝙖𝙗,,terkejud wow omg serius asli ah boong y tp aku nga membedakan kok mau lesbi apa gay yg penting tida merugikan.,['rlthingy'],[],[],1,0,0,,[],https://twitter.com/yoghuft/status/1081995508019736576,,,0,https://pbs.twimg.com/profile_images/1131978791490805761/D1fmQTVX.jpg
1045278669193670656,1045271608519155712,1538048829000,2018-09-27,18:47:09,SE Asia Standard Time,774203352032825344,taetenguns,nian,,NGAKAK ASLI SERIUS GUE MELIHAT SECARA LANGSUNG OMG SHOCK ^_^,['yourmilea'],[],[],0,0,0,,[],https://twitter.com/taetenguns/status/1045278669193670656,,,0,https://pbs.twimg.com/profile_images/1120822041026777088/wVMx2xHx.jpg
1022129355181281280,1022110399695474689,1532529603000,2018-07-25,21:40:03,SE Asia Standard Time,1554973614,kjaehwanfeed,HAPPY_JAEHWAN_DAY,,"HUHUHUHUHU VAPP PLEASE LET ME SLEEP A WHILE OMG, KAK SERIUS TD AKU NANGIS TAU ASLI KAYA PENANTIAN BERHARGA (rizky febian)(?)  EH PENANTIAN SEABAD YAALLAH AYANG AKHIRNYA😣😣😢😢😣😣😂😢😂",['tailalatseongwu'],[],[],1,0,0,,[],https://twitter.com/kjaehwanfeed/status/1022129355181281280,,,0,https://pbs.twimg.com/profile_images/1132732922186702848/Cqk1iquL.jpg
1003305499578675200,1003305499578675200,1528041646000,2018-06-03,23:00:46,SE Asia Standard Time,765655268952723456,nitaajah014,NitaJeon14,,Omg akun asli baekhyun 😍😍😍  Ini beneran serius guysss.  Aku ga bohong 🙏  pic.twitter.com/P3CLOG3pne,,[],['https://pbs.twimg.com/media/Dex1AWIUwAEbvpY.jpg'],0,0,0,,[],https://twitter.com/nitaajah014/status/1003305499578675200,,,0,https://pbs.twimg.com/profile_images/1117160798550257664/vulUbL6N.jpg
994118104027312128,994111234042544128,1525851200000,2018-05-09,14:33:20,SE Asia Standard Time,46859931,carimichan,mitamsupardi,,"sampai akhirnya kesempatan buat drafting “tayangan sampah” pun datang.   omg! ternyata gak gampang, tjoy! aku bener-bener kayak lagi semester pendek kuliah. pelajari ini-itu dengan serius dan padat. asli, asli... di situ aku sadar banget kalo bikin yang “sampah” itu gak gampang!",,[],[],1,0,0,,[],https://twitter.com/carimichan/status/994118104027312128,,,0,https://pbs.twimg.com/profile_images/1108234998203609089/qgUQ6kAA.jpg
974324017434800128,974322687848857600,1521131922000,2018-03-15,23:38:42,SE Asia Standard Time,289693850,poisonousbitch8,Felis Catus,,Ini yg katanya suku pedalaman asli yg selalu ngumpet kan? Ka serius gw takut tapi gabisa berhenti stalk twitter lo :( astaga we need more omg!!,['banyusadewa'],[],[],1,0,0,,[],https://twitter.com/poisonousbitch8/status/974324017434800128,,,0,https://pbs.twimg.com/profile_images/1128887010431623168/8ul9spN5.jpg
945822655453675521,945818892391157760,1514336668000,2017-12-27,08:04:28,SE Asia Standard Time,883000102373122048,nona74433974,Nona Yen,,"OMG..serius om🤣🤣 Kebayang gimana jantungannya team poles, tiap pakde naik panggung😅😅  Ak yg dari jauh ajah sampe ga berani denger dia ngomong apa..asli horor🤣🤣..",['lawanpolitikjkw'],[],[],0,0,0,,[],https://twitter.com/Nona74433974/status/945822655453675521,,,0,https://pbs.twimg.com/profile_images/990475872170754048/vSmQWv02.jpg
941144985256132613,941090854747258880,1513221424000,2017-12-14,10:17:04,SE Asia Standard Time,2810939766,atqhasyh,tiqa,,Tapi serius sedap weh. Pedas dia...rasa masam masam...rasa asli Thai...omg 😭,['rbxni'],[],[],1,0,0,,[],https://twitter.com/atqhasyh/status/941144985256132613,,,0,https://pbs.twimg.com/profile_images/1130407096015417344/szrGcVqh.jpg
872492021608402944,869684527995658240,1496853282000,2017-06-07,23:34:42,SE Asia Standard Time,4189525283,lihaeunn,Haeunnie,,OMG. OPPA SERIUS. AKU GA LIAT. GAADA DI NOTIF ASLI. ADUH JANGAN NGAMBEK PLIS,['seojohnne'],[],[],1,0,0,,[],https://twitter.com/lihaeunn/status/872492021608402944,,,0,https://pbs.twimg.com/profile_images/1100383700267675648/C0y_rgFQ.jpg
829323310676578305,827851070651015168,1486561060000,2017-02-08,20:37:40,SE Asia Standard Time,123481454,lpringgondani,Laksmi Pringgondani,,"omg :( aku malah anya wanna be far  wkwkw bff dong? eww hahah. asli gk tau, itu artis? apa siapa sih? ini serius far",,[],[],1,0,0,,[],https://twitter.com/Lpringgondani/status/829323310676578305,,,0,https://pbs.twimg.com/profile_images/1084083142317637634/1OdFhWna.jpg
808189927892492288,808189927892492288,1481522468000,2016-12-12,13:01:08,SE Asia Standard Time,85583135,osi1213,Osi Dwi Olyvia,,"Asli serius merinding, bisa pas gitu kan waktunya, dpt Bangtan, Sebong plus negeri oppa, OMG!!! 😱😱😱",,[],[],0,0,0,,[],https://twitter.com/Osi1213/status/808189927892492288,,,0,https://pbs.twimg.com/profile_images/1008152231802109952/Bbz8fgsz.jpg
